Customer ID,first_purchase_date,last_purchase_date,number_of_orders,number_of_items,total_revenue,average_order_value,avg_items_per_invoice,avg_unique_stockcodes_per_invoice,customer_type,R,F,M,rfm_score,customer_segment,churn_status,days_since_last_purchase,Country,LTV,CohortMonth
13575,2011-06-16 14:24:00,2011-11-16 13:14:00,5,449,732.0699999999999,146.414,89.8,9.2,Retail,3,2,2,322,Loyal Customer,Active,22.0,United Kingdom,732.0699999999999,2011-06
13576,2009-12-08 15:12:00,2011-11-29 15:34:00,28,4506,11202.59,400.09250000000003,160.92857142857142,9.571428571428571,Retail,3,3,3,333,Best Customer,Active,9.0,United Kingdom,11202.59,2009-12
13577,2009-12-14 16:10:00,2011-11-14 15:19:00,11,1661,3489.28,317.20727272727277,151.0,15.272727272727273,Retail,3,3,3,333,Best Customer,Active,24.0,United Kingdom,3489.28,2009-12
13578,2010-10-26 13:44:00,2010-10-26 13:44:00,1,127,147.66,147.66,127.0,9.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,408.0,United Kingdom,147.66,2010-10
13579,2010-02-18 13:53:00,2011-11-25 08:41:00,5,718,1374.34,274.868,143.6,16.2,Retail,3,2,2,322,Loyal Customer,Active,14.0,United Kingdom,1374.34,2010-02
13580,2010-10-29 15:01:00,2010-10-29 15:01:00,1,45,107.75,107.75,45.0,5.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,405.0,United Kingdom,107.75,2010-10
13581,2010-10-21 16:30:00,2011-02-03 14:41:00,2,119,280.53000000000003,140.26500000000001,59.5,16.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,308.0,United Kingdom,280.53000000000003,2010-10
13582,2010-04-01 11:38:00,2010-11-15 11:34:00,2,106,241.68,120.84,53.0,5.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,389.0,United Kingdom,241.68,2010-04
13583,2010-01-29 13:53:00,2011-07-07 10:40:00,2,1097,1445.031,722.5155,548.5,48.0,Wholesale,,,,,,,,,,
13584,2010-02-02 08:40:00,2011-02-06 12:49:00,3,360,385.7,128.56666666666666,120.0,26.333333333333332,Retail,1,2,1,121,At Risk / Lost Customer,Churned,306.0,United Kingdom,385.7,2010-02
13585,2009-12-01 14:56:00,2010-06-27 12:33:00,3,1386,684.54,228.17999999999998,462.0,13.0,Retail,1,2,2,122,Average Customer,Churned,530.0,United Kingdom,684.54,2009-12
13586,2010-06-16 13:47:00,2010-06-16 13:47:00,1,38,127.28,127.28,38.0,20.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,540.0,United Kingdom,127.28,2010-06
13587,2010-02-14 13:17:00,2011-10-07 12:31:00,4,664,1673.5,418.375,166.0,7.5,Retail,2,2,3,223,Loyal Customer,Active,63.0,United Kingdom,1673.5,2010-02
13588,2011-03-29 15:53:00,2011-11-24 10:42:00,9,2606,2478.95,275.43888888888887,289.55555555555554,19.333333333333332,Retail,3,3,3,333,Best Customer,Active,15.0,United Kingdom,2478.95,2011-03
13589,2009-12-06 10:26:00,2011-11-25 12:10:00,6,293,1120.74,186.79,48.833333333333336,8.666666666666666,Retail,3,3,2,332,Loyal Customer,Active,14.0,United Kingdom,1120.74,2009-12
13590,2009-12-01 13:37:00,2011-11-28 12:54:00,18,5271,6336.04,352.0022222222222,292.8333333333333,22.38888888888889,Retail,3,3,3,333,Best Customer,Active,10.0,United Kingdom,6336.04,2009-12
13591,2009-12-14 15:44:00,2011-10-06 12:26:00,7,850,2093.94,299.13428571428574,121.42857142857143,14.428571428571429,Retail,2,3,3,233,Loyal Customer,Active,64.0,United Kingdom,2093.94,2009-12
13592,2011-03-20 14:01:00,2011-11-04 09:49:00,4,84,247.95999999999998,61.989999999999995,21.0,4.0,Retail,3,2,1,321,Average Customer,Active,35.0,United Kingdom,247.95999999999998,2011-03
13593,2010-03-02 16:36:00,2011-08-23 13:35:00,14,2170,5493.29,392.3778571428571,155.0,29.0,Retail,2,3,3,233,Loyal Customer,Active,107.0,United Kingdom,5493.29,2010-03
13594,2010-08-11 10:23:00,2011-10-18 10:19:00,2,396,533.32,266.66,198.0,16.5,Retail,2,1,2,212,Average Customer,Active,52.0,United Kingdom,533.32,2010-08
13595,2010-03-03 14:42:00,2010-07-11 12:36:00,3,341,784.48,261.49333333333334,113.66666666666667,43.666666666666664,Retail,1,2,2,122,Average Customer,Churned,516.0,United Kingdom,784.48,2010-03
13596,2011-11-27 11:57:00,2011-12-04 12:01:00,2,384,664.11,332.055,192.0,69.0,Wholesale,,,,,,,,,,
13597,2010-11-02 09:30:00,2010-11-04 14:54:00,2,231,396.71,198.355,115.5,8.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,399.0,United Kingdom,396.71,2010-11
13598,2010-02-26 11:22:00,2011-10-23 14:28:00,5,393,761.96,152.392,78.6,17.4,Retail,2,2,2,222,Average Customer,Active,46.0,United Kingdom,761.96,2010-02
13599,2009-12-01 12:30:00,2011-12-08 16:10:00,33,6248,9811.04,297.30424242424243,189.33333333333334,11.848484848484848,Retail,3,3,3,333,Best Customer,Active,0.0,United Kingdom,9811.04,2009-12
13600,2010-03-15 17:16:00,2011-01-31 15:27:00,2,599,518.42,259.21,299.5,20.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,311.0,United Kingdom,518.42,2010-03
13601,2010-06-11 15:03:00,2011-10-25 17:31:00,4,957,1159.99,289.9975,239.25,45.5,Retail,2,2,2,222,Average Customer,Active,44.0,United Kingdom,1159.99,2010-06
13602,2010-05-28 11:49:00,2011-10-06 11:47:00,4,538,1025.17,256.2925,134.5,14.5,Retail,2,2,2,222,Average Customer,Active,64.0,United Kingdom,1025.17,2010-05
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,1,164,164.34,164.34,164.0,27.0,Retail,3,1,1,311,Average Customer,Active,25.0,United Kingdom,164.34,2011-11
13604,2010-02-19 12:02:00,2010-02-19 12:02:00,1,242,717.62,717.62,242.0,21.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,658.0,United Kingdom,717.62,2010-02
13605,2010-05-17 15:46:00,2010-11-17 17:16:00,2,425,522.67,261.335,212.5,26.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,386.0,United Kingdom,522.67,2010-05
13606,2011-02-01 11:42:00,2011-11-10 17:46:00,3,276,276.75,92.25,92.0,13.333333333333334,Retail,3,2,1,321,Average Customer,Active,28.0,United Kingdom,276.75,2011-02
13607,2010-11-02 11:48:00,2011-10-30 16:17:00,2,466,1075.81,537.905,233.0,58.5,Wholesale,,,,,,,,,,
13608,2010-06-17 12:28:00,2010-06-17 12:28:00,1,110,232.05,232.05,110.0,31.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,540.0,United Kingdom,232.05,2010-06
13609,2010-04-25 13:26:00,2010-04-25 13:26:00,1,19,167.35,167.35,19.0,7.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,592.0,United Kingdom,167.35,2010-04
13610,2010-01-05 14:12:00,2011-11-27 15:38:00,14,869,2103.71,150.26500000000001,62.07142857142857,28.0,Retail,3,3,3,333,Best Customer,Active,11.0,United Kingdom,2103.71,2010-01
13611,2009-12-03 07:57:00,2011-09-11 14:51:00,10,1988,3297.9300000000003,329.793,198.8,22.4,Retail,2,3,3,233,Loyal Customer,Active,88.0,United Kingdom,3297.9300000000003,2009-12
13612,2010-03-17 12:14:00,2010-03-17 12:14:00,1,444,818.29,818.29,444.0,50.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,632.0,United Kingdom,818.29,2010-03
13613,2010-02-17 12:40:00,2010-09-13 12:01:00,5,445,1039.8500000000001,207.97000000000003,89.0,11.8,Retail,1,2,2,122,Average Customer,Churned,452.0,United Kingdom,1039.8500000000001,2010-02
13614,2010-06-06 13:42:00,2011-11-15 14:47:00,6,821,2332.74,388.78999999999996,136.83333333333334,43.5,Retail,3,3,3,333,Best Customer,Active,23.0,United Kingdom,2332.74,2010-06
13615,2010-01-28 15:43:00,2011-01-25 08:21:00,8,2910,6272.53,784.06625,363.75,45.875,Retail,1,3,3,133,Loyal Customer,Churned,318.0,United Kingdom,6272.53,2010-01
13616,2010-01-17 14:56:00,2010-05-20 12:59:00,2,172,283.85,141.925,86.0,16.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,567.0,United Kingdom,283.85,2010-01
13617,2010-08-01 15:23:00,2011-10-30 13:50:00,8,593,1278.75,159.84375,74.125,13.0,Retail,3,3,2,332,Loyal Customer,Active,39.0,United Kingdom,1278.75,2010-08
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,1,246,177.34,177.34,246.0,13.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,173.0,United Kingdom,177.34,2011-06
13619,2010-02-03 14:16:00,2010-06-13 11:39:00,2,79,224.94,112.47,39.5,21.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,544.0,United Kingdom,224.94,2010-02
13620,2010-06-29 15:02:00,2010-06-29 15:02:00,1,74,112.34,112.34,74.0,5.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,527.0,United Kingdom,112.34,2010-06
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,1,343,213.85,213.85,343.0,19.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,116.0,United Kingdom,213.85,2011-08
13622,2010-01-12 13:22:00,2010-01-12 13:22:00,1,379,658.95,658.95,379.0,32.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,695.0,United Kingdom,658.95,2010-01
13623,2009-12-02 13:57:00,2011-11-09 12:00:00,10,1010,2533.06,253.30599999999998,101.0,27.3,Retail,3,3,3,333,Best Customer,Active,30.0,United Kingdom,2533.06,2009-12
13624,2010-11-16 13:43:00,2010-11-16 13:43:00,1,820,462.08,462.08,820.0,22.0,Wholesale,,,,,,,,,,
13625,2010-04-22 10:50:00,2010-04-22 10:50:00,1,144,301.26,301.26,144.0,21.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,596.0,United Kingdom,301.26,2010-04
13626,2010-11-25 16:12:00,2011-04-01 10:05:00,2,398,707.04,353.52,199.0,22.0,Retail,2,1,2,212,Average Customer,Churned,252.0,United Kingdom,707.04,2010-11
13627,2010-03-09 14:03:00,2011-10-11 14:20:00,7,1632,2245.9,320.84285714285716,233.14285714285714,18.428571428571427,Retail,2,3,3,233,Loyal Customer,Active,58.0,United Kingdom,2245.9,2010-03
13628,2010-02-01 14:44:00,2010-02-01 14:44:00,1,106,310.14,310.14,106.0,16.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,675.0,United Kingdom,310.14,2010-02
13629,2010-02-11 17:34:00,2011-11-16 13:21:00,19,7722,13370.86,703.7294736842106,406.42105263157896,4.578947368421052,Retail,3,3,3,333,Best Customer,Active,22.0,United Kingdom,13370.86,2010-02
13630,2011-02-27 12:49:00,2011-12-04 15:16:00,7,1391,2031.78,290.2542857142857,198.71428571428572,10.142857142857142,Retail,3,3,3,333,Best Customer,Active,4.0,United Kingdom,2031.78,2011-02
13631,2011-03-17 17:13:00,2011-09-01 09:57:00,11,467,3070.42,279.1290909090909,42.45454545454545,1.0,Retail,2,3,3,233,Loyal Customer,Active,99.0,United Kingdom,3070.42,2011-03
13632,2010-04-07 10:59:00,2011-11-15 10:51:00,8,1633,3645.81,455.72625,204.125,27.5,Retail,3,3,3,333,Best Customer,Active,24.0,United Kingdom,3645.81,2010-04
13634,2010-01-10 14:26:00,2011-11-06 13:40:00,16,2090,5033.77,314.610625,130.625,27.375,Retail,3,3,3,333,Best Customer,Active,32.0,United Kingdom,5033.77,2010-01
13635,2009-12-01 09:46:00,2011-10-03 10:55:00,4,1884,2999.16,749.79,471.0,40.5,Retail,2,2,3,223,Loyal Customer,Active,67.0,United Kingdom,2999.16,2009-12
13636,2011-02-27 14:29:00,2011-11-03 10:30:00,5,592,949.12,189.824,118.4,12.6,Retail,3,2,2,322,Loyal Customer,Active,36.0,United Kingdom,949.12,2011-02
13637,2011-04-27 13:06:00,2011-10-18 13:32:00,3,405,804.3,268.09999999999997,135.0,31.666666666666668,Retail,2,2,2,222,Average Customer,Active,51.0,United Kingdom,804.3,2011-04
13638,2011-11-24 10:38:00,2011-11-24 10:38:00,1,93,122.64,122.64,93.0,8.0,Retail,3,1,1,311,Average Customer,Active,15.0,United Kingdom,122.64,2011-11
13639,2010-09-29 10:05:00,2011-09-26 13:36:00,2,997,1346.27,673.135,498.5,29.0,Retail,2,1,2,212,Average Customer,Active,73.0,United Kingdom,1346.27,2010-09
13640,2010-04-07 15:33:00,2010-04-07 15:33:00,1,108,405.0,405.0,108.0,4.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,610.0,United Kingdom,405.0,2010-04
13641,2009-12-05 13:17:00,2010-03-09 07:37:00,5,1098,1016.47,203.294,219.6,8.8,Retail,1,2,2,122,Average Customer,Churned,640.0,United Kingdom,1016.47,2009-12
13642,2010-10-03 12:23:00,2011-05-08 12:34:00,4,231,472.2,118.05,57.75,25.5,Retail,2,2,2,222,Average Customer,Churned,215.0,United Kingdom,472.2,2010-10
13643,2009-12-08 12:48:00,2011-11-08 15:37:00,10,902,2156.77,215.677,90.2,10.2,Retail,3,3,3,333,Best Customer,Active,30.0,United Kingdom,2156.77,2009-12
13644,2011-08-26 11:53:00,2011-11-23 14:07:00,4,2067,2624.26,656.065,516.75,36.5,Wholesale,,,,,,,,,,
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,1,158,252.1,252.1,158.0,5.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,119.0,United Kingdom,252.1,2011-08
13646,2010-11-05 12:00:00,2010-11-05 12:13:00,2,79,326.25,163.125,39.5,29.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,399.0,United Kingdom,326.25,2010-11
13647,2010-04-15 12:55:00,2011-11-30 12:00:00,8,1795,3041.68,380.21,224.375,17.375,Retail,3,3,3,333,Best Customer,Active,9.0,United Kingdom,3041.68,2010-04
13648,2009-12-01 18:13:00,2010-11-04 14:46:00,8,960,1764.02,220.5025,120.0,13.25,Retail,1,3,3,133,Loyal Customer,Churned,399.0,United Kingdom,1764.02,2009-12
13649,2010-06-30 16:35:00,2011-03-28 11:51:00,6,782,1453.68,242.28,130.33333333333334,17.833333333333332,Retail,2,3,3,233,Loyal Customer,Churned,256.0,United Kingdom,1453.68,2010-06
13650,2010-01-26 08:44:00,2011-11-23 12:22:00,10,1746,3288.0,328.8,174.6,17.2,Retail,3,3,3,333,Best Customer,Active,16.0,United Kingdom,3288.0,2010-01
13651,2010-11-23 09:44:00,2011-11-04 14:59:00,3,62,226.85,75.61666666666666,20.666666666666668,4.666666666666667,Retail,3,2,1,321,Average Customer,Active,34.0,United Kingdom,226.85,2010-11
13652,2010-02-25 17:37:00,2011-10-25 08:51:00,5,1458,2262.05,452.41,291.6,28.2,Retail,2,2,3,223,Loyal Customer,Active,45.0,United Kingdom,2262.05,2010-02
13653,2010-08-09 08:19:00,2010-08-09 08:19:00,1,72,152.2,152.2,72.0,9.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,487.0,United Kingdom,152.2,2010-08
13654,2009-12-02 11:43:00,2011-10-27 16:24:00,11,4762,6308.0,573.4545454545455,432.90909090909093,29.90909090909091,Retail,3,3,3,333,Best Customer,Active,42.0,United Kingdom,6308.0,2009-12
13655,2010-04-27 09:59:00,2011-08-17 14:25:00,6,1225,2280.51,380.08500000000004,204.16666666666666,19.833333333333332,Retail,2,3,3,233,Loyal Customer,Active,113.0,United Kingdom,2280.51,2010-04
13656,2010-04-23 12:50:00,2011-06-28 10:31:00,4,862,1078.85,269.7125,215.5,21.75,Retail,2,2,2,222,Average Customer,Churned,164.0,United Kingdom,1078.85,2010-04
13657,2011-05-22 12:35:00,2011-11-29 12:32:00,2,209,382.14,191.07,104.5,8.0,Retail,3,1,1,311,Average Customer,Active,10.0,United Kingdom,382.14,2011-05
13658,2010-02-05 13:17:00,2011-11-30 10:13:00,9,2171,6025.5,669.5,241.22222222222223,26.333333333333332,Retail,3,3,3,333,Best Customer,Active,9.0,United Kingdom,6025.5,2010-02
13659,2010-02-17 09:05:00,2011-05-18 12:37:00,12,2527,4884.68,407.0566666666667,210.58333333333334,22.333333333333332,Retail,2,3,3,233,Loyal Customer,Churned,205.0,United Kingdom,4884.68,2010-02
13660,2010-11-04 16:10:00,2010-11-04 16:10:00,1,136,306.64,306.64,136.0,39.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,399.0,United Kingdom,306.64,2010-11
13661,2010-04-15 14:58:00,2010-04-15 14:58:00,1,118,325.24,325.24,118.0,17.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,602.0,United Kingdom,325.24,2010-04
13662,2010-02-19 13:21:00,2011-09-15 12:04:00,11,1169,2233.61,203.05545454545455,106.27272727272727,12.363636363636363,Retail,2,3,3,233,Loyal Customer,Active,85.0,United Kingdom,2233.61,2010-02
13663,2010-03-03 10:11:00,2011-06-13 15:44:00,5,893,2047.51,409.502,178.6,19.8,Retail,2,2,3,223,Loyal Customer,Churned,178.0,United Kingdom,2047.51,2010-03
13665,2010-07-23 13:29:00,2010-11-18 13:06:00,3,1652,1711.6599999999999,570.5533333333333,550.6666666666666,35.333333333333336,Wholesale,,,,,,,,,,
13666,2009-12-04 10:48:00,2011-10-10 15:39:00,5,54,127.89999999999999,25.58,10.8,3.8,Retail,2,2,1,221,Average Customer,Active,59.0,United Kingdom,127.89999999999999,2009-12
13667,2011-07-13 15:42:00,2011-07-13 15:42:00,1,149,299.05,299.05,149.0,82.0,Wholesale,,,,,,,,,,
13668,2009-12-11 14:28:00,2011-12-07 12:11:00,35,6096,12948.48,369.9565714285714,174.17142857142858,21.34285714285714,Retail,3,3,3,333,Best Customer,Active,2.0,United Kingdom,12948.48,2009-12
13669,2010-10-28 15:05:00,2011-10-20 09:32:00,3,393,413.55,137.85,131.0,4.666666666666667,Retail,2,2,1,221,Average Customer,Active,50.0,United Kingdom,413.55,2010-10
13670,2011-09-25 15:25:00,2011-09-25 15:25:00,1,282,349.7,349.7,282.0,25.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,74.0,United Kingdom,349.7,2011-09
13671,2010-11-10 10:50:00,2010-11-10 10:50:00,1,95,172.6,172.6,95.0,61.0,Wholesale,,,,,,,,,,
13672,2009-12-09 11:40:00,2011-02-11 13:53:00,3,138,419.92,139.97333333333333,46.0,6.0,Retail,1,2,1,121,At Risk / Lost Customer,Churned,300.0,United Kingdom,419.92,2009-12
13673,2011-11-07 15:40:00,2011-11-21 12:11:00,2,114,387.44,193.72,57.0,28.5,Retail,3,1,1,311,Average Customer,Active,18.0,United Kingdom,387.44,2011-11
13674,2010-10-03 10:41:00,2010-10-03 10:41:00,1,102,240.68,240.68,102.0,14.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,432.0,United Kingdom,240.68,2010-10
13675,2011-02-28 12:14:00,2011-07-11 12:57:00,2,330,486.82000000000005,243.41000000000003,165.0,12.5,Retail,2,1,2,212,Average Customer,Churned,150.0,United Kingdom,486.82000000000005,2011-02
13676,2010-03-30 16:53:00,2010-06-18 17:30:00,2,104,243.9,121.95,52.0,6.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,538.0,United Kingdom,243.9,2010-03
13677,2010-07-07 17:25:00,2010-10-31 11:32:00,2,217,551.24,275.62,108.5,53.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,404.0,United Kingdom,551.24,2010-07
13678,2011-07-11 10:14:00,2011-07-11 10:14:00,1,924,232.6,232.6,924.0,16.0,Wholesale,,,,,,,,,,
13679,2009-12-04 16:52:00,2010-08-03 12:13:00,3,102,281.26,93.75333333333333,34.0,16.666666666666668,Retail,1,2,1,121,At Risk / Lost Customer,Churned,493.0,United Kingdom,281.26,2009-12
13680,2009-12-04 14:14:00,2011-12-08 13:47:00,12,5244,11419.67,951.6391666666667,437.0,53.25,Wholesale,,,,,,,,,,
13681,2011-07-07 15:21:00,2011-11-22 11:13:00,4,360,827.83,206.9575,90.0,14.25,Retail,3,2,2,322,Loyal Customer,Active,17.0,United Kingdom,827.83,2011-07
13682,2011-06-05 14:06:00,2011-06-05 14:06:00,1,10,59.5,59.5,10.0,3.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,186.0,United Kingdom,59.5,2011-06
13683,2010-09-08 10:00:00,2010-09-08 10:00:00,1,180,258.6,258.6,180.0,10.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,457.0,United Kingdom,258.6,2010-09
13684,2010-03-28 14:48:00,2011-02-27 10:13:00,4,234,594.88,148.72,58.5,26.75,Retail,1,2,2,122,Average Customer,Churned,285.0,United Kingdom,594.88,2010-03
13685,2011-10-10 12:59:00,2011-12-07 11:41:00,7,5056,3119.44,445.63428571428574,722.2857142857143,5.571428571428571,Wholesale,,,,,,,,,,
13686,2010-11-03 13:44:00,2011-06-10 09:10:00,3,378,409.04,136.34666666666666,126.0,11.333333333333334,Retail,2,2,1,221,Average Customer,Churned,182.0,United Kingdom,409.04,2010-11
13687,2010-09-27 16:30:00,2010-09-27 16:30:00,1,87167,11880.84,11880.84,87167.0,45.0,Wholesale,,,,,,,,,,
13688,2010-03-14 14:11:00,2010-03-14 14:11:00,1,130,375.5,375.5,130.0,5.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,634.0,United Kingdom,375.5,2010-03
13689,2010-09-21 10:27:00,2011-10-07 13:21:00,2,722,1259.5,629.75,361.0,4.5,Retail,2,1,2,212,Average Customer,Active,62.0,United Kingdom,1259.5,2010-09
13690,2011-10-11 15:03:00,2011-10-11 15:03:00,1,67,172.25,172.25,67.0,9.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,58.0,United Kingdom,172.25,2011-10
13691,2010-11-08 17:34:00,2010-11-08 17:34:00,1,145,212.78,212.78,145.0,54.0,Wholesale,,,,,,,,,,
13692,2010-10-15 13:28:00,2011-11-15 11:17:00,5,2101,3114.4,622.88,420.2,19.2,Retail,3,2,3,323,Loyal Customer,Active,24.0,United Kingdom,3114.4,2010-10
13693,2009-12-07 11:29:00,2010-11-30 18:21:00,9,880,2011.82,223.53555555555556,97.77777777777777,11.777777777777779,Retail,1,3,3,133,Loyal Customer,Churned,373.0,United Kingdom,2011.82,2009-12
13694,2009-12-04 15:26:00,2011-12-06 09:32:00,143,188201,195640.69,1368.1167132867133,1316.090909090909,10.622377622377622,Wholesale,,,,,,,,,,
13695,2010-05-11 11:07:00,2011-11-08 14:26:00,16,1791,2770.73,173.170625,111.9375,6.0,Retail,3,3,3,333,Best Customer,Active,30.0,United Kingdom,2770.73,2010-05
13696,2010-02-11 14:17:00,2010-10-14 09:44:00,3,552,2020.4,673.4666666666667,184.0,8.0,Retail,1,2,3,123,Average Customer,Churned,421.0,United Kingdom,2020.4,2010-02
13697,2011-11-01 09:14:00,2011-11-01 09:14:00,1,177,151.29999999999998,151.29999999999998,177.0,12.0,Retail,3,1,1,311,Average Customer,Active,38.0,United Kingdom,151.29999999999998,2011-11
13698,2010-01-27 09:02:00,2010-04-22 11:52:00,2,227,451.73,225.865,113.5,17.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,596.0,United Kingdom,451.73,2010-01
13699,2010-06-07 13:03:00,2011-07-07 16:51:00,2,219,764.15,382.075,109.5,18.5,Retail,2,1,2,212,Average Customer,Churned,154.0,United Kingdom,764.15,2010-06
13700,2010-02-07 10:53:00,2011-11-13 13:00:00,13,2786,2596.9700000000003,199.7669230769231,214.30769230769232,18.46153846153846,Retail,3,3,3,333,Best Customer,Active,25.0,United Kingdom,2596.9700000000003,2010-02
13701,2010-09-19 12:39:00,2010-09-19 12:39:00,1,80,161.0,161.0,80.0,9.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,446.0,United Kingdom,161.0,2010-09
13702,2010-09-20 11:40:00,2010-09-20 11:40:00,1,74,135.18,135.18,74.0,5.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,445.0,United Kingdom,135.18,2010-09
13703,2010-10-20 13:11:00,2011-01-25 13:10:00,2,128,425.56,212.78,64.0,18.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,317.0,United Kingdom,425.56,2010-10
13704,2011-09-12 14:40:00,2011-12-04 15:13:00,9,1531,2308.06,256.4511111111111,170.11111111111111,14.88888888888889,Retail,3,3,3,333,Best Customer,Active,4.0,United Kingdom,2308.06,2011-09
13705,2010-03-25 17:19:00,2011-12-02 12:32:00,7,906,1717.19,245.31285714285715,129.42857142857142,10.571428571428571,Retail,3,3,3,333,Best Customer,Active,7.0,United Kingdom,1717.19,2010-03
13706,2010-03-23 09:18:00,2011-02-10 09:21:00,2,301,631.17,315.585,150.5,19.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,302.0,United Kingdom,631.17,2010-03
13707,2010-06-21 11:57:00,2011-03-17 18:03:00,5,2210,3365.86,673.172,442.0,31.0,Retail,2,2,3,223,Loyal Customer,Churned,266.0,United Kingdom,3365.86,2010-06
13708,2011-03-13 13:46:00,2011-03-13 13:46:00,1,301,285.33,285.33,301.0,49.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,270.0,United Kingdom,285.33,2011-03
